./NaBr.data (written by ASE) 

64 	 atoms 
2  atom types
0.0      12.119999999999999  xlo xhi
0.0      12.119999999999999  ylo yhi
0.0      12.119999999999999  zlo zhi


Atoms 

     1   1      5.6232300000000004                 6.15951      6.1833900000000002
     2   1                 3.34883      2.8789400000000001      5.8150899999999996
     3   1      6.0324400000000002      8.9241200000000003                 3.08324
     4   1      3.1264500000000002      6.1286800000000001      3.2950900000000001
     5   1      2.9268999999999998      9.2951099999999993    0.028819999999999998
     6   1      11.928100000000001      3.1282899999999998      9.1422899999999991
     7   1      9.2764500000000005                 0.17243      8.7115600000000004
     8   1                  11.669                 5.78756      6.9672099999999997
     9   1      5.6387200000000002      9.2169399999999992      8.9090799999999994
    10   1      2.9501900000000001                 6.08432      9.3589199999999995
    11   1                 2.73753      8.7882499999999997      6.2828999999999997
    12   1                 11.7492      9.1342999999999996      8.9159100000000002
    13   1      9.1739200000000007      6.1756099999999998      9.0508199999999999
    14   1      6.1031199999999997      2.9749400000000001      9.3807500000000008
    15   1                  2.9074                 12.0463      8.9459099999999996
    16   1      9.0288799999999991      9.2856199999999998      5.8023400000000001
    17   1                 3.38855      2.9624299999999999                 0.19741
    18   1    0.094350000000000003     0.27639999999999998      6.2413999999999996
    19   1     0.31864999999999999      3.0228000000000002      2.9992700000000001
    20   1      8.8745700000000003                 12.0932      2.8219400000000001
    21   1      12.098599999999999      6.2292300000000003     0.17693999999999999
    22   1      9.5574300000000001      3.1526000000000001      11.394299999999999
    23   1      6.1269799999999996                 12.1043      11.954000000000001
    24   1      11.880000000000001     0.33056000000000002    0.065670000000000006
    25   1      9.0313700000000008      2.7763800000000001      5.7309299999999999
    26   1      5.9268900000000002                 11.9887      5.7142600000000003
    27   1     0.17946999999999999      8.9281199999999998      3.0659700000000001
    28   1                 9.39161      5.7100999999999997      3.3203200000000002
    29   1      5.9225399999999997      6.3149300000000004                 0.02095
    30   1      9.3144899999999993      8.8559599999999996                 12.0214
    31   1      2.9896199999999999                 11.9414      3.3273999999999999
    32   1      6.4852100000000004      2.6916000000000002      2.8017099999999999
    33   2      9.1623599999999996      3.0914299999999999      8.6302099999999999
    34   2      6.1349099999999996                 0.10767      8.7813599999999994
    35   2      11.879799999999999      8.7965800000000005      6.0324900000000001
    36   2      8.7101699999999997      6.2812000000000001      6.4716300000000002
    37   2      6.2313099999999997      3.0689099999999998      6.1583600000000001
    38   2      2.8447399999999998    0.075359999999999996      6.0932599999999999
    39   2      9.1690400000000007      9.1388099999999994                 2.79386
    40   2      5.9759599999999997      5.8142500000000004      2.8489599999999999
    41   2      2.9643099999999998      9.2976399999999995      9.0546299999999995
    42   2                 8.94116      9.3903599999999994      8.8873899999999999
    43   2                 5.50692      5.6936400000000003      9.2740899999999993
    44   2      3.1461999999999999      3.1727500000000002      9.2402800000000003
    45   2      6.0336600000000002      8.8969799999999992                 6.19754
    46   2      2.9927800000000002      5.6412399999999998      6.1316699999999997
    47   2      3.3559800000000002      8.8991900000000008      3.4049299999999998
    48   2    0.048309999999999999      6.1051599999999997      9.5796600000000005
    49   2      5.9693800000000001      12.053900000000001      2.8847999999999998
    50   2      12.011200000000001      9.2651500000000002                 12.0815
    51   2      9.0935900000000007      5.9585499999999998      11.846500000000001
    52   2      6.1487299999999996      2.8450000000000002      12.114000000000001
    53   2      2.8320799999999999                 0.02538    0.016539999999999999
    54   2     0.26567000000000002                 12.0611                 3.25095
    55   2     0.19198999999999999      3.3059599999999998     0.19317000000000001
    56   2      9.2117100000000001    0.047070000000000001                  11.956
    57   2      3.1189100000000001                 2.95112                 3.19631
    58   2      6.0422799999999999      9.2347800000000007                  12.004
    59   2      3.0623499999999999      6.2308599999999998                 0.25139
    60   2                 12.0724     0.30226999999999998      9.0056899999999995
    61   2                 12.0282      3.2331400000000001      5.8925999999999998
    62   2      9.2144200000000005      11.984500000000001      5.7890300000000003
    63   2     0.23139999999999999      6.0795199999999996                 3.27766
    64   2      9.3970000000000002      2.8887999999999998      2.7206100000000002
